Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate
3390000,3.1303475,4.021442884372456,267.91964285714283,2.112775,0.11789975,0.81188875,3.972617817776544,0.13374455066929972,1.1218844508486134,0.05150185,0.034076653,0.0001987608,0.024289886,0.54969865,0.3736733,0.12134812,0.87804985
3420000,2.9738472,4.425195853613293,206.26573426573427,2.4118695,0.19150907,0.77138585,4.425545427349064,0.11268890414621446,0.9393359941098239,0.059371576,0.028356133,0.00019785984,0.026999665,0.51948804,0.41634277,0.1399158,0.8667563
3450000,3.0212672,3.815539274507661,278.7843137254902,2.0257797,0.21640839,0.6431073,3.8143489869201885,0.12732958647550321,0.996073637595948,0.041412074,0.03399829,0.00019695768,0.022659829,0.49460438,0.3447578,0.109112956,0.88488847
3480000,3.0630016,4.0653415194379425,250.96747967479675,2.2643454,0.21281716,0.64398116,4.063295961880103,0.12589833110086318,1.01797329139237,0.051203158,0.03110702,0.00019604505,0.024681805,0.51635796,0.35703367,0.11771789,0.88449764
3510000,3.0511894,4.061914851008433,269.4695652173913,2.2238004,0.201294,0.5076124,4.112280016878377,0.1322388970333597,1.0451458611728057,0.054085273,0.032223728,0.0001951717,0.024614958,0.52034444,0.3702259,0.12331681,0.8830147
3540000,3.0390227,3.6939930030139614,325.1764705882353,1.755353,0.16819525,0.625511,3.639411653197089,0.15563021268868862,1.176077135340419,0.04379518,0.030645305,0.00019424793,0.022827705,0.5390933,0.33232832,0.10761169,0.89093286
3570000,3.115432,4.212192545334972,236.68421052631578,2.3039482,0.21747266,0.7444825,4.207893962209875,0.11442227059072166,0.9608087196494594,0.053674117,0.03270849,0.00019332637,0.02410947,0.55785954,0.36471206,0.121758334,0.8842373
3600000,3.0335114,3.9583109437374486,291.3267326732673,2.0658193,0.16202463,0.63755816,3.9638495220996366,0.13322244827073104,1.097026715589927,0.049134072,0.032072105,0.00019245618,0.022598386,0.5763449,0.34303573,0.10888501,0.8890312
3630000,3.1029766,3.8893947450098203,269.9646017699115,2.159121,0.15167415,0.7060473,3.935591145426826,0.1301600408567264,1.0068134423510162,0.043407474,0.03254277,0.00019156313,0.023737174,0.58054316,0.33094886,0.1074916,0.89083356
3660000,2.9630997,3.920482386855178,293.3627450980392,2.0422819,0.15210482,0.80634445,3.9253823464992,0.12986991057793298,1.162248827955302,0.05244938,0.031881638,0.00019065029,0.022060527,0.55273813,0.3654843,0.121482484,0.8860134
3690000,2.9645853,4.117260398575786,245.75,2.2051578,0.16670544,0.8702381,4.061567260273572,0.11908235995034719,0.9767944957611376,0.047271613,0.031868882,0.00018976431,0.02292627,0.58650917,0.33803603,0.10921813,0.89030087
3720000,3.027763,3.8062413006429274,305.30927835051546,2.1001236,0.15200177,0.7359792,3.867690740172396,0.12881051484956263,1.2383655668380333,0.06312386,0.032682274,0.00018884816,0.021635871,0.5634752,0.33950183,0.110958494,0.8917961
3750000,3.0249038,3.668951036568329,290.0,2.061585,0.10274163,0.6817471,3.623621381023555,0.1327785517098111,1.082037708713013,0.033953227,0.033533834,0.00018795991,0.021899484,0.61236584,0.3226431,0.10343488,0.8947016
3780000,2.985248,3.9100182158458416,270.9727272727273,2.274397,0.14824139,0.5864344,3.9724935604891645,0.12656060133317332,0.9002564415301478,0.040738188,0.028931666,0.00018705204,0.023967018,0.60410494,0.32616773,0.10660706,0.89546233
3810000,2.982625,3.628479644860582,303.98148148148147,2.0646687,0.17395593,0.7603905,3.612740676160212,0.13983853683910435,1.0536921053986859,0.04049921,0.034496315,0.00018612505,0.0227655,0.59273964,0.3120293,0.09857747,0.8985977
3840000,3.0271974,3.992075750409163,256.6601941747573,2.1473682,0.18807478,0.85022295,3.9421519052523832,0.12978103618997222,1.028881120065657,0.04805323,0.029440053,0.0001852345,0.023702024,0.61943126,0.3310172,0.10567035,0.8944803
3870000,3.0188844,3.855457191465445,280.3392857142857,2.1100059,0.19657815,0.7943814,3.855457135077034,0.13083927984449215,0.8268017145705276,0.042894848,0.03190823,0.00018434486,0.023145648,0.60010815,0.28072336,0.08839411,0.9108997
3900000,2.9800668,3.8040486068753876,294.19417475728153,2.0629802,0.18446983,0.7195033,3.851143139250138,0.12661878039658653,0.8951846408274244,0.04563734,0.03312907,0.00018344843,0.021475319,0.64273554,0.29030177,0.09314835,0.90696186
3930000,2.9340878,4.023903573592083,265.640350877193,2.1497655,0.15028007,0.7822145,3.9755789344770864,0.1296490965116965,0.8768678419291973,0.055163976,0.029175354,0.00018252486,0.023934059,0.54489017,0.29930595,0.096302,0.9045174
3960000,3.0504966,4.348080058637216,200.5,2.4406812,0.16165663,0.8974088,4.346244300263269,0.10740920610592834,0.7810662758137499,0.065934494,0.03221112,0.00018162194,0.02617954,0.5981203,0.3414804,0.11271254,0.89091647
3990000,2.9427218,4.083873375597977,262.84166666666664,2.1900458,0.14044842,0.78429854,4.131926675637563,0.12638999766980608,0.9830814213181536,0.056449734,0.03463765,0.00018075298,0.024539363,0.5572784,0.3323745,0.110142834,0.8942815
4020000,3.0387294,3.946913602056615,263.1621621621622,2.1145802,0.123342834,0.7580743,3.893522543950124,0.13453612726618042,0.9414736687935688,0.0477181,0.03183669,0.0001798422,0.024337415,0.54807895,0.31910378,0.105935924,0.8980117
4050000,2.920249,4.035668438865279,255.85470085470087,2.2925246,0.12602322,0.7628332,4.040264968688671,0.12200293163012745,0.8368887329458171,0.058449388,0.03102939,0.00017893717,0.0235916,0.4822736,0.29872787,0.096215926,0.9053832
4080000,3.1632986,3.4452095635746707,337.20238095238096,1.755678,0.10482438,0.6797407,3.4563082155059366,0.15986472022007495,0.9386526619029396,0.03937906,0.0349158,0.00017805959,0.02324631,0.580045,0.2777925,0.08742503,0.9075503
4110000,3.0968401,3.7422796878752167,285.60185185185185,1.9574457,0.09856095,0.75114065,3.7332934675929703,0.15005876418098668,0.9216491871591762,0.04074664,0.029934121,0.00017716248,0.025468271,0.597606,0.28187272,0.090211734,0.90987206
4140000,3.1035552,3.713241278420421,305.4639175257732,2.0047836,0.117073745,0.76352286,3.723348961800945,0.15579607535381707,1.0591153213944362,0.045461774,0.031537395,0.0001762357,0.025274057,0.62674147,0.3078612,0.09785036,0.90127975
4170000,3.0486479,4.041068483084178,271.2894736842105,2.1609356,0.122134656,0.80352706,4.041357512495159,0.13423510109263975,0.8757728164174915,0.055981047,0.032200452,0.00017534432,0.025002958,0.5875902,0.29078266,0.09642753,0.9092055
4200000,3.1048043,3.6800849529268507,282.3301886792453,2.2221982,0.10004258,0.9376928,3.7329924427113443,0.13263266308690017,0.923671413845611,0.04486776,0.028207758,0.00017444188,0.022760427,0.5428658,0.28431362,0.089959405,0.9069528
4230000,3.1446455,3.425119609179408,311.0,1.8889798,0.07775054,0.8718028,3.3710881638270553,0.14111386381730598,0.8869123781745832,0.041751,0.03276592,0.00017351996,0.021688472,0.5306456,0.25644273,0.08020638,0.9177546
4260000,3.0677829,3.8161910406205286,285.72972972972974,2.1353004,0.09629219,1.0494366,3.8599745273590087,0.1315004695376212,0.831042318968949,0.055757053,0.03132018,0.00017264193,0.023027284,0.49679932,0.2694111,0.084801994,0.91128993
4290000,3.0508573,3.874169962220533,253.30973451327435,2.1041775,0.091230035,0.90916777,3.8235292039086333,0.12329236995758472,0.7765919659781245,0.050155893,0.031388327,0.00017175381,0.023736792,0.4676867,0.2785799,0.09009342,0.91206175
4320000,3.1401625,3.7882280721182,286.6355140186916,2.0631359,0.093084976,0.982317,3.786248530182883,0.14140606098851868,0.7953820032520202,0.0502679,0.032164108,0.00017083732,0.023873094,0.49811855,0.26263273,0.08441762,0.9147748
4350000,3.0576346,3.9927532791196194,244.3709677419355,2.2903385,0.082276225,1.0391159,4.040609682759931,0.11954984337752385,0.7837693188339472,0.060842488,0.034875676,0.000169942,0.024504514,0.44035614,0.28100646,0.09007308,0.9091033
4380000,3.1227386,3.792064650947547,302.9791666666667,1.9309832,0.06813197,0.8323773,3.742661837450008,0.14335576048332085,0.7907952278775653,0.054998193,0.03284709,0.00016906063,0.02319454,0.47690308,0.26382825,0.08518798,0.9147036
4410000,3.0259957,4.0880984292370774,246.51612903225808,2.2190428,0.08458661,0.9369107,4.132717041949916,0.12092380189314121,0.7373102856724243,0.05410596,0.034425955,0.0001681405,0.024647921,0.46496937,0.28046077,0.08994538,0.91045886
4440000,3.0502064,4.0858431516254345,247.88793103448276,2.1760428,0.07972442,0.7924279,4.082391381263733,0.12230602397326508,0.7904957209167809,0.049871508,0.03167148,0.00016722179,0.023471354,0.4408498,0.27920854,0.08899721,0.91012293
4470000,3.03395,4.056169649297954,239.816,2.330081,0.09063001,0.66021216,4.056168001174926,0.11709459602087736,0.7157182013716084,0.048314147,0.0334212,0.00016634919,0.02422124,0.43365762,0.28177118,0.08913695,0.9101175
4500000,3.0878968,3.6279200688511732,289.3142857142857,2.0710673,0.091073945,0.7031161,3.5842660474327377,0.14093402014026102,0.8521453742781337,0.058500923,0.033111863,0.00016546076,0.023616565,0.47234613,0.26607817,0.08813437,0.9170398
4530000,3.1098335,3.89161870765926,258.49152542372883,2.1524897,0.08962893,0.8789824,3.882700877311902,0.12343237088977271,0.8054681078682089,0.045716297,0.033541262,0.00016456361,0.023470402,0.50738734,0.28081435,0.08881458,0.9089032
4560000,3.042933,3.994271616508048,258.1651376146789,2.1597867,0.082406506,0.95725644,4.002823626995086,0.13395226811143485,0.7085653769529678,0.059264246,0.032857858,0.00016364842,0.025320921,0.51912653,0.2628256,0.08776592,0.916481
4590000,3.063474,3.9522279722811673,237.43382352941177,2.459181,0.07962016,1.0018548,3.9889081138151665,0.11677992192131502,0.7432099563242108,0.054826792,0.0343798,0.00016274212,0.025184885,0.51619315,0.29313144,0.09540744,0.90720475
4620000,3.0775318,4.050216402325102,242.65454545454546,2.2126656,0.06589061,0.906878,4.004722510372196,0.1228266253580784,0.7175782866239011,0.05640213,0.030406874,0.00016182946,0.02386142,0.5130777,0.26942974,0.08617869,0.9112248
4650000,3.0945017,4.206381641747468,205.9934210526316,2.623382,0.06493931,0.9332178,4.241523223602219,0.10057334349003454,0.6076981225945303,0.041531965,0.032512724,0.00016096345,0.024501693,0.54568344,0.2784838,0.09005955,0.91009784
4680000,3.0569282,3.9449982959511836,261.34513274336285,2.1219761,0.06466458,0.7781167,3.9458760925098857,0.12160598682816577,0.7023656801609075,0.052832756,0.03039423,0.0001600628,0.02310886,0.56096005,0.25823253,0.08280534,0.9172584
4710000,3.076703,4.330768681331986,183.52941176470588,2.5608864,0.065173395,0.9443993,4.2906130836680045,0.09995502456292218,0.6794318859921951,0.065663435,0.031195698,0.00015916475,0.025395565,0.5442911,0.30367807,0.10050384,0.9039493
4740000,3.0814285,3.9518126360723733,237.96062992125985,2.3993657,0.050938666,0.85723644,3.9595687072724104,0.11077499053499196,0.6120522934797918,0.041098073,0.033724055,0.00015825228,0.02338737,0.5386947,0.2545664,0.08251636,0.9188502
4770000,3.1489794,3.981373826465851,254.7295081967213,2.2533712,0.055655275,0.73991054,3.9813737742236404,0.12149808803176293,0.733237475506686,0.051302597,0.031453606,0.00015737367,0.02350496,0.57208145,0.2709158,0.087419555,0.9122129
4800000,3.1891174,3.8073262491126973,275.3495145631068,2.0978734,0.06369108,0.77583045,3.807326194730777,0.13391494761826922,0.7799129025305359,0.047859646,0.030313253,0.00015648549,0.02387908,0.6078385,0.26263636,0.08237812,0.91529554
4830000,3.2195404,3.811365179581367,294.25688073394497,2.114633,0.060485817,0.89292663,3.811365066318337,0.13649434584338183,0.7160691486451553,0.048593935,0.031099366,0.00015555877,0.023034709,0.56621057,0.23340462,0.074716635,0.9263798
4860000,3.1352673,4.165543944066099,216.46762589928056,2.4209723,0.05580795,0.89216185,4.160750732473705,0.10676529728200125,0.6535227310209386,0.047619242,0.030742425,0.00015463728,0.024186473,0.5519572,0.26254183,0.08405203,0.9155741
4890000,3.1812694,4.10339072062925,233.03100775193798,2.3819811,0.056301508,0.75495636,4.108956891756791,0.11883110546578582,0.6634141337699615,0.042216655,0.031441577,0.00015376837,0.025114689,0.53433377,0.2799911,0.092017174,0.9106636
4920000,3.146615,3.8320851812107746,284.9306930693069,2.1328778,0.053390697,0.62339246,3.832085113714237,0.13016014683549063,0.7730074159358398,0.041473273,0.031672217,0.00015284646,0.022432143,0.51351815,0.24240886,0.07537399,0.9224208
4950000,3.169879,4.067210403772308,247.5344827586207,2.2307663,0.06455687,0.71127474,4.063991311322088,0.11704265811359105,0.6544989196583628,0.038908336,0.030191433,0.00015194714,0.023496201,0.53076625,0.24512951,0.080261946,0.9228728
4980000,3.108208,4.124783763481645,229.27407407407406,2.4832733,0.081061184,0.7284579,4.165057798226674,0.10775787755846977,0.6104327570784975,0.047433082,0.034455944,0.00015104469,0.023372263,0.5162858,0.2471417,0.08008405,0.92118627
5010000,3.1429152,4.012330122663175,240.5772357723577,2.3353612,0.07320553,0.6148911,4.01233166843895,0.11388924058405607,0.6791708570441498,0.043887928,0.028543307,0.00015013019,0.023264783,0.4986873,0.25493586,0.08189222,0.9181508
5040000,3.1560216,4.01044116062447,221.0205479452055,2.4811027,0.06623469,0.72916734,4.010441127705247,0.10784208755429885,0.6375605274400075,0.044102687,0.031391628,0.00014925514,0.024540583,0.4921358,0.2680519,0.087220706,0.9166098
5070000,3.1253526,3.961940730332448,250.8728813559322,2.223434,0.07034168,0.70697206,3.9619355676537853,0.12698834845638377,0.7658864482290159,0.050925497,0.030467968,0.00014834567,0.0249845,0.49098894,0.2730842,0.08685439,0.9136615
5100000,3.195282,4.019019697511404,253.35714285714286,2.196122,0.06985962,0.66164005,3.965866074498211,0.12718932011037914,0.6625365711426444,0.046327233,0.032804795,0.0001474522,0.02422186,0.50033766,0.2478246,0.07952954,0.9205805
5130000,3.1549478,4.0903472319317515,243.264,2.2997966,0.07377028,0.8360314,4.090723158359528,0.12413520092517137,0.7032041782736779,0.055076264,0.029819341,0.00014657332,0.025231928,0.4829146,0.26739195,0.08628915,0.9150063
5160000,3.2002852,4.3297738311422105,180.18125,2.6809874,0.07445198,0.88138723,4.370441285893321,0.08778194405604153,0.5410415204940364,0.059360817,0.03356717,0.0001456753,0.023886912,0.43674678,0.2773072,0.090556026,0.90971625
5190000,3.1797898,4.3462025204691015,190.73456790123456,2.6831508,0.087919764,0.9023222,4.309723921714385,0.0961310215797161,0.5107429502017659,0.05418098,0.033297792,0.00014475871,0.02415061,0.4456732,0.2616479,0.08582814,0.9174878
5220000,3.1635647,4.0477165960582795,245.22834645669292,2.3897166,0.09497872,0.87215656,4.043509536319309,0.11476246201034103,0.6993211706183733,0.049794286,0.034385864,0.00014383752,0.023123873,0.45843646,0.27092066,0.085386135,0.91300935
5250000,3.1241217,4.35074047584781,198.18439716312056,2.5800917,0.10931602,1.0320513,4.362195761913949,0.1041001761794513,0.56305097665717,0.06487357,0.03270715,0.0001429301,0.025888084,0.47589228,0.25383937,0.082945876,0.91914177
5280000,3.2448897,3.9043327872925984,255.0353982300885,2.1558495,0.06852109,0.90842736,3.886711472431115,0.1280739846334389,0.7991839620260011,0.05153326,0.035622314,0.00014206265,0.023976834,0.49996275,0.2461707,0.07557326,0.9209432
5310000,3.2336774,4.183192203290554,204.9607843137255,2.6118295,0.06118693,0.8149927,4.183188219865163,0.10936150346194802,0.6084186137688888,0.05987463,0.034664072,0.00014116273,0.026289864,0.4876717,0.2785964,0.08924826,0.9117784
5340000,3.1837265,4.161157291533069,227.38167938931298,2.37498,0.056813642,0.69425815,4.167166662035567,0.12307400787672536,0.6482811113396152,0.056351546,0.031476744,0.00014023631,0.02693838,0.4614301,0.25085193,0.08004673,0.9208836
5370000,3.1932366,4.016623304271529,232.19379844961242,2.3568015,0.053500317,0.81523585,4.010175003670156,0.11600692752836039,0.5963364585477393,0.05397037,0.034139846,0.0001393118,0.024350114,0.47183678,0.24332674,0.076599784,0.92149585
5400000,3.2293253,4.138269110050734,213.53956834532374,2.458448,0.060103793,0.8985813,4.142758290973498,0.11542738046577299,0.5522861764950531,0.05022414,0.030457715,0.00013843508,0.026669465,0.5059733,0.24318236,0.07706257,0.9234382
5430000,3.2560494,4.074572292732327,211.52554744525548,2.4448395,0.05272088,0.76460886,4.069353288542615,0.11139706129983176,0.5827274638071765,0.051846378,0.02891055,0.00013756637,0.025606517,0.50648695,0.24446937,0.07809453,0.9229829
5460000,3.2146378,4.299582067841676,178.1676646706587,2.733664,0.056860197,0.75120735,4.335104158895458,0.0967426729182194,0.467357802862848,0.05161699,0.036153678,0.00013667527,0.02744976,0.4863895,0.26051292,0.083919935,0.9167012
5490000,3.193662,4.139237559884451,211.45833333333334,2.559576,0.052197784,0.8206695,4.1037999934163585,0.1137576636440795,0.625997225191958,0.05493732,0.032211505,0.0001357538,0.0260108,0.4756717,0.25881362,0.08074141,0.9175044
5520000,3.25109,4.431367553959353,182.95,2.5938728,0.061046127,0.944316,4.428812603905516,0.10435682378779605,0.5612963228925781,0.06447612,0.029397827,0.00013484295,0.027562387,0.49886724,0.271086,0.08568474,0.913398
5550000,3.1623454,4.236688204683321,200.04605263157896,2.6090562,0.056572758,1.0512524,4.236725010762089,0.1051816621207093,0.6029591816967648,0.053474724,0.031473693,0.00013396832,0.026411567,0.46285215,0.2818268,0.09199517,0.90972024
5580000,3.1707137,4.636996333532545,133.94883720930233,2.9196742,0.051342756,1.1053497,4.664586045575696,0.08405939386940972,0.41128611395265474,0.0733861,0.03459938,0.00013304954,0.031006245,0.41392162,0.28750694,0.096724145,0.9085677
5610000,3.2386215,4.0334590495173765,246.9262295081967,2.2612052,0.0474331,0.91617364,3.991725165669511,0.1331940646381761,0.6097939786751095,0.048694316,0.031513803,0.0001321533,0.026142938,0.50669533,0.24057588,0.07541657,0.9203042
5640000,3.256754,3.7553115127304975,255.3360655737705,2.2847798,0.041148838,1.2226977,3.7490049413413056,0.11919156429627217,0.5853988733604427,0.044239614,0.03389824,0.00013125634,0.023195602,0.5154716,0.22804062,0.07161155,0.9298554
5670000,3.245057,3.9623512716014346,244.97560975609755,2.2786388,0.04257838,1.3186501,4.007213003751708,0.12406444654050397,0.9392192628446633,0.05785324,0.030559126,0.0001303645,0.025646273,0.55090326,0.25325415,0.079552874,0.91996723
5700000,3.2306616,4.3114015299624,207.97761194029852,2.4191632,0.045306332,1.4468743,4.266992544060323,0.11607233564188676,0.5855302523348981,0.06840318,0.03193046,0.00012945909,0.025502745,0.5253243,0.28292638,0.08486177,0.9111764
5730000,3.2117243,3.826676840588594,271.625,2.3063576,0.04713319,1.4612956,3.836628302008705,0.13112429863221087,0.6220914905116094,0.059837498,0.030581431,0.00012853957,0.02430632,0.51912755,0.22872001,0.07211221,0.92614377
5760000,3.2104785,3.965569531648016,254.84745762711864,2.2820556,0.042956866,1.307082,3.9655694703934556,0.1285012698400829,0.5863365320630877,0.055096034,0.03211085,0.000127642,0.024621801,0.48957756,0.21923712,0.06837648,0.9275336
5790000,3.2516286,3.806931532444583,270.02777777777777,2.1089785,0.048635364,1.1083218,3.796839227743238,0.13528232868743417,0.6597136868268391,0.052309852,0.02788475,0.00012673068,0.024693329,0.5066566,0.21892573,0.069440156,0.93140227
5820000,3.1713042,3.9755405433442776,255.099173553719,2.2258937,0.047169596,1.1131271,3.9891537221010065,0.12781480475028684,0.7032059224799645,0.051236346,0.029657539,0.00012586112,0.025295038,0.4867256,0.25008053,0.07898902,0.92085165
5850000,3.123087,4.1207630301162785,214.77037037037036,2.4593155,0.0350835,1.1497974,4.1142838610445756,0.1109627184786779,0.550765327136854,0.07362005,0.034048673,0.00012497586,0.024386052,0.45371252,0.2390092,0.076901905,0.92582375
5880000,3.2362533,3.8347748296316753,254.35294117647058,2.284763,0.039069004,0.8741387,3.8347747746635887,0.1253141274973124,0.6022893639453569,0.05165405,0.034395132,0.00012407734,0.024373066,0.48523247,0.22566256,0.070356846,0.9262069
5910000,3.1635344,4.348948196995749,189.16666666666666,2.6861951,0.04567456,1.0690765,4.348948173684838,0.10198633084188641,0.5412079515639854,0.066053055,0.03296559,0.00012316111,0.02648357,0.4567418,0.25544024,0.08220794,0.91977566
5940000,3.2209032,4.162810652053987,213.71212121212122,2.4549932,0.051114604,0.9752357,4.162810592037259,0.11290961392506053,0.5093788740676687,0.04941511,0.03358061,0.00012224853,0.025819123,0.47195956,0.22556925,0.07126053,0.92849725
5970000,3.2374737,3.6601383538431733,296.9158878504673,2.119619,0.04112166,0.879618,3.704098102056755,0.13381317997667588,0.6412166012626774,0.03990181,0.029373292,0.00012136354,0.022702117,0.47280258,0.21375409,0.06617015,0.9318213
6000000,3.193324,4.213826550452181,199.35099337748343,2.4866161,0.03850209,0.9975911,4.179527619167378,0.10813724478755735,0.5620254139097309,0.05529944,0.032258704,0.00012043859,0.026182005,0.4385695,0.24333163,0.078915045,0.92591417
6030000,3.174909,4.303671290128103,201.08219178082192,2.5306444,0.03792255,0.7878319,4.2993462246039815,0.10694294517281755,0.5541575821823087,0.052641984,0.031405646,0.00011954041,0.026087394,0.46976122,0.25745556,0.080781884,0.91677576
6060000,3.1984618,3.96962481419596,251.7079646017699,2.2228372,0.03545358,0.7455011,3.970424753374758,0.12041847258641393,0.6570792706534926,0.046511,0.03468183,0.00011865652,0.023940835,0.47901314,0.23727816,0.07584695,0.9263667
6090000,3.22973,3.7518769714483473,303.0769230769231,2.017386,0.036100894,0.5893906,3.760419236925932,0.14795641703172946,0.6061654460902971,0.043270018,0.030325968,0.00011777039,0.023923118,0.52384645,0.19566338,0.061562218,0.93805116
6120000,3.1634755,4.271402754758448,194.10135135135135,2.5845702,0.027638672,0.79422593,4.305536479563327,0.1004923837042313,0.4979039352022212,0.047310386,0.03351286,0.00011686545,0.025333626,0.47443888,0.23181702,0.07354302,0.92693216
6150000,3.1680157,4.0791113290811465,232.95488721804512,2.3406374,0.024331052,0.7221903,4.1309924887535265,0.11353480801882601,0.5494066208353288,0.050710555,0.030460132,0.00011592808,0.024310177,0.4695141,0.22410266,0.07048695,0.93154204
6180000,3.1498206,3.948600059324737,242.0344827586207,2.2048962,0.030726897,0.8391279,3.836972415961068,0.11684640660753538,0.6941594887235812,0.045929365,0.029107733,0.00011504185,0.022477558,0.4709508,0.21892026,0.06707729,0.931222
6210000,3.2365823,3.6979370938059692,286.462962962963,2.132257,0.03654056,0.65759647,3.698038904203309,0.1320120177352456,0.6360539204216804,0.036415283,0.031917386,0.00011416279,0.023177458,0.49550512,0.21470714,0.068033084,0.93408585
6240000,3.157403,4.269144204688502,193.7987012987013,2.6208389,0.03146765,0.7104354,4.270315601841196,0.10137565367153616,0.5042713986809498,0.049095526,0.027742151,0.00011327148,0.025662221,0.5096621,0.24016373,0.07476072,0.92486846
6270000,3.1806753,4.343625376448909,192.34,2.51335,0.042247493,0.5677768,4.346365563916844,0.10383483154440162,0.49647131392004473,0.05308131,0.030501401,0.00011235373,0.026278064,0.52106315,0.23393893,0.074776925,0.92668045
6300000,3.1559165,4.275007045246442,204.7062937062937,2.4609241,0.05339497,0.49754572,4.270364771426563,0.10845065318887502,0.514750993381825,0.060116027,0.03528387,0.0001114483,0.025661824,0.46296448,0.23056303,0.07306863,0.928575
6330000,3.1385856,4.164349685879734,229.85611510791367,2.3628976,0.055082396,0.49996245,4.1698485399995535,0.11607633666800601,0.5423221524006554,0.047502976,0.032545727,0.00011055102,0.025454508,0.4840009,0.22301188,0.07094294,0.93077666
6360000,3.1922185,4.0131536641846175,246.072,2.4113252,0.04461498,0.5106163,4.053575817135073,0.1152562728647383,0.5639010496933253,0.034754027,0.03130567,0.000109618864,0.02362796,0.48015052,0.21825227,0.069393545,0.93080246
6390000,3.2336116,4.11698129539684,221.3359375,2.334692,0.031618245,0.5145357,4.07047810126096,0.11244368825282436,0.5395720961678308,0.04104841,0.031623982,0.00010874169,0.023982467,0.52158874,0.22317475,0.069824755,0.9289398
6420000,3.1750371,4.129405690633781,210.70422535211267,2.5853367,0.025016582,0.64996135,4.129890147649067,0.10485639314914882,0.46080209644065356,0.044278845,0.028365098,0.00010784149,0.02399032,0.49752492,0.21207246,0.06649215,0.9347044
6450000,3.180388,3.9516302005266346,232.4920634920635,2.4192646,0.024343835,0.5656664,3.998325373918291,0.11620613790693737,0.6077621449524212,0.05806412,0.033812378,0.00010696988,0.025521576,0.47785982,0.22580174,0.06753302,0.928148
6480000,3.2014713,4.474532595234693,170.31952662721895,2.631013,0.0265103,0.9123435,4.440050898219002,0.09805671928020623,0.44474902405739714,0.05239719,0.03243362,0.000106058375,0.027466685,0.46583274,0.2407505,0.07708844,0.9247657
6510000,3.1253626,4.213337981080383,212.11724137931034,2.5460331,0.01971031,0.95988464,4.25421930428209,0.11080672124336506,0.5009122054381617,0.05661524,0.03158872,0.00010514272,0.025933305,0.4702846,0.22223943,0.07185393,0.9308074
6540000,3.1770513,4.004714727636091,207.83916083916083,2.5484192,0.02318742,1.0033855,4.004016770766332,0.09836861913229202,0.5342042083562707,0.038795635,0.038761113,0.0001042372,0.023586316,0.46312296,0.23012239,0.07266426,0.92766064
6570000,3.1700783,4.222793838819445,198.2173913043478,2.5824823,0.039892755,0.8978582,4.224655903274228,0.09840028258676854,0.4434097447079716,0.05977606,0.03168387,0.00010335328,0.024531659,0.4745232,0.21994427,0.06717971,0.9308264
6600000,3.1879919,4.133050820248692,224.92857142857142,2.3490396,0.03931837,0.7820445,4.090273979141957,0.11182934013342001,0.6035391306321276,0.050124254,0.03493792,0.00010244415,0.024038179,0.49666372,0.23092273,0.0729949,0.93028986
6630000,3.1644225,4.180299354610693,203.6153846153846,2.5789557,0.03155456,0.8812792,4.180299309166995,0.10446957815959529,0.426928560272302,0.04693493,0.02828253,0.00010154055,0.025495645,0.50044,0.21474853,0.067798175,0.9309508
6660000,3.2124937,3.8397691397401186,269.3727272727273,2.1528924,0.0321377,0.74436766,3.884166961416192,0.12261350784416593,0.6614101025950881,0.052913304,0.029207828,0.00010065104,0.022465106,0.50273186,0.21981211,0.06723597,0.92967564
6690000,3.1548312,4.254333806210088,194.2792207792208,2.6159072,0.044599213,0.7034725,4.215853232454944,0.10068649952239417,0.4485825502619169,0.051137492,0.03356105,9.974443e-05,0.024816219,0.4898269,0.22523452,0.070811935,0.9303089
6720000,3.149621,4.205773001457675,215.75675675675674,2.5101643,0.053111665,0.62000674,4.2458148344948485,0.10373189634127492,0.5081750343099859,0.055879794,0.030334996,9.885314e-05,0.024655623,0.47650027,0.22666642,0.07196055,0.9288101
6750000,3.1845558,4.321372905403197,202.82857142857142,2.5437732,0.0618647,0.63912445,4.283634052631703,0.1040182411736736,0.6442567565881298,0.057592228,0.03426609,9.7939555e-05,0.024335135,0.4943617,0.25168774,0.07711108,0.9251001
6780000,3.2383268,3.884805410499991,254.64285714285714,2.2219498,0.050441712,0.62547445,3.8848053397876874,0.11433017340355686,0.5599917869466091,0.04434926,0.026553713,9.7038195e-05,0.021867704,0.49832946,0.20625344,0.06406466,0.93447536
6810000,3.2179983,4.033171680119241,223.4822695035461,2.4448247,0.04789924,0.6474687,4.027045724647386,0.10449256712038602,0.45963833289985945,0.047506116,0.033296254,9.6149575e-05,0.023035087,0.4995178,0.19962059,0.06135748,0.93506694
6840000,3.1172698,4.284730032229189,213.0857142857143,2.4904087,0.0493057,0.68599856,4.284317130276135,0.10437532027385064,0.4878488683274814,0.050524976,0.030079458,9.526637e-05,0.02378838,0.4756742,0.21111713,0.067607805,0.9352202
