Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
1620000,3.0643005,-0.0076539693,-0.00093056995,0.0019605632,0.042631716,0.00025187441,0.0009174737,0.050018813,-0.9997785025329254,1996.0,-0.9997786272849355,0.04545338784477541
1650000,3.288517,0.0051434976,0.001966691,0.0005929148,0.033998616,0.00025093203,0.0011462498,0.039475318,-0.2645266113516603,1859.0,-0.26452676753203075,0.05173889909250041
1680000,3.2857068,0.026212685,0.0020423383,0.005465358,0.036580287,0.00025002396,0.0007371876,0.03411783,0.29913338207592866,1620.9444444444443,0.2991332784295082,0.03129037012371959
1710000,3.3740976,0.005097334,0.0014134946,0.008061363,0.030789696,0.0002491607,0.00086739194,0.057762563,0.2740647843983264,1801.4705882352941,0.27406466270194335,0.032373787390122956
1740000,3.1847422,0.009642903,0.0016339697,0.0012244055,0.03685389,0.00024828463,0.0007948531,0.048656445,-0.6293874222706108,1880.375,-0.6293875370174646,0.03569326107390225
1770000,3.447523,0.15664324,0.0024956923,0.0030874147,0.029375447,0.000247354,0.00066037953,0.044408266,0.2141053104534972,1674.0,0.21410518570950157,0.025540140463578467
1800000,4.0193224,-0.0374976,0.0022144122,5.253664e-05,0.032864414,0.0002464174,0.00091756653,0.04340562,-0.9997499311097532,1996.0,-0.999750055372715,0.04157539871188679
1830000,5.092793,0.02034495,0.0032719956,0.002428999,0.12373442,0.0002455562,0.002011386,0.069977395,0.04363129895500606,1784.5,0.04363120533525944,0.0441411313804565
1860000,4.6175513,-0.034557205,0.004286521,0.0036792175,0.031934835,0.00024466962,0.0016547133,0.0757671,-0.9997561811092055,1996.0,-0.9997563054785132,0.08312739586108364
1890000,4.850945,0.00809986,0.0024280495,0.0036036598,0.036475122,0.00024377456,0.0013587237,0.06084914,-0.24663328850826172,1823.4,-0.24663338661193848,0.058051492739468816
1920000,4.5830297,-0.0095571615,0.001168032,0.0070797866,0.036450278,0.00024288568,0.0011404175,0.06253641,-0.08953680281908753,1754.9473684210527,-0.0895369186213142,0.042066836934904324
1950000,4.934699,-0.014865261,0.0010195177,0.002568088,0.033699952,0.00024193246,0.0011666475,0.10538276,-0.6427436713497627,1907.0625,-0.6427437989041209,0.056645063996256795
1980000,5.2408967,-0.019541932,0.00013110919,0.0058019054,0.038131166,0.00024106451,0.0011836503,0.13344531,-0.3248764074904851,1822.9411764705883,-0.324876507415491,0.04292917554609149
2010000,5.575213,-0.021199403,0.00027590315,0.0032262967,0.05112673,0.00024019151,0.00091351813,0.07321109,0.07844383918654785,1715.0625,0.07844372279942036,0.0420546280893177
2040000,5.1662846,0.06079871,-0.000233778,0.004745468,0.03637955,0.00023924543,0.0006305617,0.03598637,-0.073526249015183,1722.8947368421052,-0.022072238226731617,0.027431083768735535
2070000,6.106667,-0.020385236,-0.0002452329,0.005146583,0.04155851,0.0002383114,0.0007362627,0.04418994,-0.24445326592200825,1819.0,-0.29165628273040056,0.029650480948475888
2100000,5.507834,-0.0389378,0.00033610748,3.0820433e-05,0.09496823,0.00023743416,0.0007940473,0.036470663,-0.9997356453942692,1996.0,-0.9997357694166047,0.03284685246347051
2130000,7.08816,-0.04203039,0.0011130658,1.9313364e-05,0.05349893,0.00023655662,0.0004814455,0.0193675,-0.9997465977750835,1996.0,-0.9997467219829559,0.02812109524772192
2160000,8.008433,-0.03135349,7.869396e-05,0.0060400297,0.07652017,0.00023561693,0.000474365,0.01825987,-0.02127773749937963,1706.1666666666667,-0.021277866429752774,0.0214602192782978
2190000,6.2068915,-0.027975075,0.0022616605,0.0033899157,0.060833354,0.00023474575,0.0005517381,0.043840792,-0.6496186793629022,1920.8125,-0.649618785828352,0.020709970780444564
2220000,5.1064444,0.0006136377,0.0027121603,0.004162761,0.047951244,0.00023387038,0.0006745633,0.038359594,-0.3459528927787152,1865.0588235294117,-0.34595300257205963,0.02833081702427829
2250000,5.848814,-0.019471535,0.0025193475,0.0044982475,0.035574745,0.00023293206,0.00064573874,0.029836306,-0.06301047805525166,1701.8947368421052,-0.06301059848383854,0.021138464290599682
2280000,6.397579,0.016470456,0.0022710487,0.00536135,0.033974607,0.0002320091,0.00097037107,0.028077094,-0.008033290277429236,1679.7222222222222,0.05029405390515047,0.043080195503802425
2310000,6.7435236,0.10251956,0.0008839267,0.008362993,0.033771012,0.00023113583,0.00034087815,0.015686149,0.9624294915471076,1601.5882352941176,0.6119058430194855,0.017016046678798052
2340000,7.405255,0.06449375,-0.001979933,0.0031642732,0.05636681,0.00023026353,0.00062807865,0.061837204,-0.3510249284049678,1948.5625,-0.0386530257323209,0.02281018195892958
2370000,8.461312,-0.0004158639,-0.0010670167,0.00094567623,0.05938201,0.00022932517,0.00035136574,0.0062683434,-0.6655199355969671,1994.1333333333334,-0.6416500402348382,0.018185615354533575
2400000,8.172427,0.011137403,-0.00067466235,0.0063101836,0.04558943,0.0002284448,0.0007611912,0.034631696,-0.2557132786270813,1841.3333333333333,-0.30221255775541067,0.027777257202615147
2430000,9.441058,0.011001831,-0.00046366313,0.0050169257,0.059903063,0.0002275732,0.00043573728,0.020024834,-0.33840581033334327,1849.9411764705883,-0.33840591066023884,0.02223353099372402
2460000,8.973236,-0.033539057,0.0009238422,0.00013815881,0.09078108,0.0002266349,0.0003150666,0.008277285,-0.9997799311066047,1996.0,-0.9997800558805465,0.015978866318861643
2490000,8.457569,-0.043487366,0.0003349759,1.8400231e-05,0.059632868,0.00022575694,0.00041964022,0.009457844,-0.9997799311066047,1996.0,-0.9997800558805465,0.015368733314486842
2520000,8.862463,-0.04759076,0.0009634742,9.627613e-06,0.09499908,0.00022487974,0.000400517,0.010268555,-0.9997799311066047,1996.0,-0.9997800558805465,0.01931372808952195
2550000,8.755202,0.028783808,0.0025627466,0.00496724,0.061594646,0.00022393298,0.0014310746,0.07417277,0.07587507653897774,1720.1875,0.07587498612701893,0.034641841768461745
2580000,11.8367195,-0.04114072,0.0032369732,0.002020871,0.07752783,0.0002230607,0.0008977533,0.07052605,-0.6286874436314065,1879.0625,-0.6286875605583191,0.05157695647358196
2610000,27.532907,0.008150916,0.002938148,0.0028401816,0.19490428,0.00022218798,0.0013179665,0.013152884,-0.25479995201112615,1756.5,-0.25480002630501986,0.02658269125095103
2640000,60.19954,0.010149246,0.00754122,0.0046146833,0.18279915,0.00022126343,0.004399316,0.032551955,-0.3449165893588442,1797.7777777777778,-0.3449166946940952,0.09639414542147683
2670000,63.177258,0.26346332,0.011924141,0.0050600804,0.23304169,0.00022033961,0.001533664,0.008792,-0.03564111303550068,1832.764705882353,-0.03564119689604815,0.10365363550098504
2700000,105.7049,-0.030525185,0.004652975,0.002820575,0.2370703,0.0002194711,0.0015043527,0.008446947,-0.6288186892852536,1879.3125,-0.6288187969475985,0.057849412616633344
2730000,142.9651,-0.0047365576,0.0031192487,0.0033624745,0.18418396,0.00021858874,0.00112539,0.0047210553,-0.33674439419175745,1781.4444444444443,-0.3367445079816712,0.05229825836916765
2760000,157.80624,-0.023492461,0.0039542294,0.001236843,0.20076728,0.00021764099,0.0013485338,0.0044683004,-0.6262436809752217,1874.1875,-0.6013533780972163,0.06062096538177381
2790000,121.325424,-0.0041586035,0.004383798,0.0025740105,0.21260147,0.00021676005,0.0011964304,0.006618099,-0.5748856354028768,1860.7857142857142,-0.603200027346611,0.05053228301306566
2820000,120.06106,-0.0279592,0.005554802,0.00021371993,0.26176497,0.00021588229,0.0020819395,0.0042870534,-0.9997499311092335,1996.0,-0.999750055372715,0.07828092294013393
2850000,138.41621,-0.048502002,0.0050207484,6.8251875e-06,0.23213251,0.00021493684,0.0017962487,0.010028601,-0.9997499311093634,1996.0,-0.999750055372715,0.10396493028383702
2880000,131.19153,-0.044045594,0.0056071253,8.6747805e-06,0.25503197,0.00021405908,0.0031858068,0.013147291,-0.9997599311090501,1996.0,-0.9997600555419922,0.10287648152249555
2910000,122.988556,-0.040643394,0.006653149,0.00019443805,0.22185458,0.00021318169,0.0030111258,0.005522902,-0.9997499311093634,1996.0,-0.999750055372715,0.1410925903255702
2940000,119.26082,-0.039438568,0.0057250513,0.00040646043,0.18370806,0.00021223661,0.0018145329,0.0031677985,-0.9997465977765387,1996.0,-0.999750055372715,0.10900404219449099
2970000,133.095,-0.006742485,0.004865869,0.003623755,0.24323235,0.00021136295,0.0015951461,0.02242334,-0.6287399200237511,1920.8,-0.6287267168362936,0.06678989519520352
3000000,127.26805,0.019211981,0.005891467,0.0056129517,0.19237806,0.00021048493,0.0013980701,0.048001703,-0.0038587661898311447,1769.235294117647,-0.0038647783153197344,0.05718849492533242
3030000,129.37459,-0.043315724,0.0050532655,1.912224e-05,0.23874386,0.00020953706,0.0015237454,0.0044471603,-0.9997427882501922,1996.0,-0.9997467219829559,0.07706714097876102
