Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward
370000,0.4592616,0.32696256,0.06403971,0.63469803,0.00028904996,0.4008646576211935,34.87593984962406,0.3965864655442704
380000,0.39828813,0.29035774,0.06517655,0.62658024,0.00028874446,0.32475626814044767,36.31182795698925,0.32875627313997585
390000,0.30704823,0.30285814,0.072017975,0.64573604,0.0002884494,0.346990349936865,31.160771704180064,0.34688745939750765
400000,0.29179132,0.34885418,0.07254735,0.63279617,0.00028815554,0.38892556261497285,31.42071197411003,0.3854563105550013
410000,0.2159571,0.34841102,0.072996505,0.6465729,0.00028785225,0.4177877776881746,31.122186495176848,0.41772990268909665
420000,0.20614775,0.3547336,0.073016256,0.62568814,0.00028755682,0.41084515770311436,30.216129032258063,0.4125530540080699
430000,0.21270256,0.37239835,0.07010658,0.5971659,0.0002872516,0.4229741062687161,32.323624595469255,0.4249448047636391
440000,0.21468596,0.3156532,0.07338943,0.6424045,0.00028694922,0.38222510458004977,30.4512987012987,0.3803926636389544
450000,0.21015218,0.31273112,0.07019015,0.6351841,0.00028665137,0.38805628751403815,33.06953642384106,0.38620930090794137
460000,0.30009288,0.35711983,0.07133045,0.5929697,0.00028634933,0.3913910219495077,31.064102564102566,0.39491025707087457
470000,0.3365101,0.36258087,0.067515634,0.61106527,0.0002860427,0.42774693046020573,32.4180602006689,0.4277335549128494
480000,0.22289221,0.32199213,0.0738309,0.6829331,0.00028574045,0.35197499634377893,30.09375,0.35041121474679016
490000,0.19975618,0.35333073,0.07642177,0.6498635,0.00028545232,0.40650450100761476,29.17117117117117,0.40494578286825894
500000,0.27636117,0.3654616,0.07507505,0.64429367,0.00028515537,0.41728571072576554,30.02173913043478,0.4173478249067105
510000,0.32624412,0.37775454,0.07063498,0.63787735,0.00028484993,0.428485619371382,30.96485623003195,0.42839616560897886
520000,0.452202,0.33154577,0.06742867,0.6038742,0.00028454792,0.38047386363687363,33.79790940766551,0.38064808380313037
530000,0.4698984,0.35864195,0.06278369,0.5541717,0.00028424335,0.406854010507444,35.62408759124087,0.4067007301606401
540000,0.38228193,0.3523149,0.06889874,0.58241326,0.00028394253,0.3890666628582403,32.29333333333334,0.3890533328553041
550000,0.39229485,0.3275345,0.07214363,0.56203306,0.0002836427,0.37694838337314823,31.196774193548386,0.3803935485261102
560000,0.4008824,0.3534226,0.07090168,0.63122904,0.0002833462,0.3885016249157549,31.635179153094462,0.3886123767019483
570000,0.38363874,0.2980107,0.07100707,0.6689539,0.00028305143,0.33363635983626516,31.392857142857142,0.3301038956632475
580000,0.35589063,0.31808493,0.070526026,0.6097896,0.00028275212,0.3715083019334538,31.023255813953487,0.37154152791365436
590000,0.26090255,0.33779386,0.0749183,0.6452635,0.0002824488,0.3798598093930864,30.91588785046729,0.3797975064159554
600000,0.29425555,0.29470435,0.072960615,0.6633128,0.00028214982,0.3438338620436434,31.242811501597444,0.3473099029054657
610000,0.27462342,0.3579689,0.07391838,0.62711084,0.00028185145,0.41798741784116616,29.833333333333332,0.41448427563380896
620000,0.24355035,0.33151636,0.07633653,0.6210927,0.00028154874,0.389166159584156,29.564954682779454,0.3891480356184738
